movieId,title,year,genres
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),2004,Romance
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),2004,Thriller
289521,Dangerous Afternoon,1961,Drama
3776,Melody Time,1948,Animation
3776,Melody Time,1948,Children
3776,Melody Time,1948,Musical
202517,Kung Fu Panda: Secrets of the Scroll,2016,Action
202517,Kung Fu Panda: Secrets of the Scroll,2016,Adventure
202517,Kung Fu Panda: Secrets of the Scroll,2016,Animation
202517,Kung Fu Panda: Secrets of the Scroll,2016,Children
202517,Kung Fu Panda: Secrets of the Scroll,2016,Comedy
124835,The Wild North,1952,Western
125341,Tough Enough,1983,Drama
144128,Attention! Bandits!,1951,Drama
144128,Attention! Bandits!,1951,War
253068,Terence McKenna's True Hallucinations,2016,Documentary
122167,Slander,1957,Crime
122167,Slander,1957,Drama
122167,Slander,1957,Film-Noir
193687,Когда зажигаются ёлки,1950,Animation
102062,"Band Called Death, A",2012,Documentary
135703,Meet the Fokkens,2011,Documentary
258017,Mungaru Male,2006,Comedy
258017,Mungaru Male,2006,Drama
258017,Mungaru Male,2006,Romance
52287,Meet the Robinsons,2007,Action
52287,Meet the Robinsons,2007,Adventure
52287,Meet the Robinsons,2007,Animation
52287,Meet the Robinsons,2007,Children
52287,Meet the Robinsons,2007,Comedy
52287,Meet the Robinsons,2007,Sci-Fi
82449,I Love You Too,2010,Comedy
227058,Obsessive Rythms,2014,Romance
280004,Kunstkamera,2022,Documentary
143154,Sparrows Can't Sing,1963,Comedy
143154,Sparrows Can't Sing,1963,Drama
26350,"Passenger, The (Professione: reporter)",1975,Drama
289153,Happiness for Beginners,2023,Adventure
289153,Happiness for Beginners,2023,Comedy
289153,Happiness for Beginners,2023,Romance
105288,Ferocious,2012,Crime
105288,Ferocious,2012,Thriller
167892,Savage!,1973,Action
167892,Savage!,1973,Adventure
239194,Heart of the Home,2021,Horror
202635,Záskok,1994,Comedy
172885,That still Karloson!,2012,Children
172885,That still Karloson!,2012,Comedy
172885,That still Karloson!,2012,Fantasy
205547,The Heckling Hare,1941,Animation
205547,The Heckling Hare,1941,Comedy
26498,Boy Meets Girl,1984,Drama
93674,Passion of Love (Passione d'amore),1981,Drama
93674,Passion of Love (Passione d'amore),1981,Romance
121338,Carry on Cabby,1963,Adventure
121338,Carry on Cabby,1963,Comedy
121338,Carry on Cabby,1963,Romance
26404,In Praise of Older Women,1978,Drama
258013,Ye Maaya Chesave,2010,Drama
258013,Ye Maaya Chesave,2010,Romance
274639,Laughing Matters,2020,Comedy
274639,Laughing Matters,2020,Romance
8017,10 Rillington Place,1971,Crime
8017,10 Rillington Place,1971,Drama
8017,10 Rillington Place,1971,Thriller
133367,LFO,2013,Drama
133367,LFO,2013,Sci-Fi
125157,The Spanish Gardener,1956,Drama
172681,Law of Corruption,2005,Action
172681,Law of Corruption,2005,Crime
172681,Law of Corruption,2005,Drama
213147,Sirene,1968,Animation
213147,Sirene,1968,Comedy
213147,Sirene,1968,Drama
213147,Sirene,1968,Fantasy
118782,Fat Pizza,2003,Action
118782,Fat Pizza,2003,Adventure
118782,Fat Pizza,2003,Comedy
118782,Fat Pizza,2003,Crime
118782,Fat Pizza,2003,Thriller
281830,A Not So Merry Christmas,2022,Comedy
51357,Citizen X,1995,Crime
51357,Citizen X,1995,Drama
51357,Citizen X,1995,Thriller
44663,"Caiman, The (Il caimano)",2006,Comedy
44663,"Caiman, The (Il caimano)",2006,Drama
44663,"Caiman, The (Il caimano)",2006,Romance
206643,Mubarakan,2017,Comedy
206643,Mubarakan,2017,Drama
135258,"Merry Christmas, Drake and Josh",2008,Comedy
127875,The Gold Spinners,2013,Documentary
6895,Normal,2003,Drama
198521,The Great New Wonderful,2005,Comedy
198521,The Great New Wonderful,2005,Drama
166886,High The True Tale of American Marijuana,2008,Documentary
156700,Monsterwolf,2010,Fantasy
156700,Monsterwolf,2010,Horror
34645,Race with the Devil,1975,Action
34645,Race with the Devil,1975,Horror
34645,Race with the Devil,1975,Mystery
201672,Top Knot Detective,2017,Action
201672,Top Knot Detective,2017,Comedy
201672,Top Knot Detective,2017,Crime
201672,Top Knot Detective,2017,Drama
201672,Top Knot Detective,2017,Mystery
141528,Move,1970,Comedy
141528,Move,1970,Fantasy
149725,Thou Shalt Laugh 3,2008,Comedy
199049,The After,2014,Drama
199049,The After,2014,Fantasy
199049,The After,2014,Mystery
283593,"Haunted, Horrifying Sounds from Beyond the Grave",2018,Horror
249426,The Sion Sono,2016,Documentary
151363,I'm a Stranger Here Myself,1975,Documentary
218173,That's My Boy,1951,Comedy
190361,My Generation,2018,Documentary
33229,"Angry Silence, The",1960,Drama
214806,Float,2019,Animation
214806,Float,2019,Children
214806,Float,2019,Drama
7582,Old Acquaintance,1943,Drama
163915,The Raffle,1991,Drama
188025,Sparrow,1993,Drama
197105,Vechera na khutore bliz Dikanki,2001,Children
110387,"Unknown Known, The",2013,Documentary
160135,Miss Julie,2011,Drama
164280,Endless Poetry,2016,Drama
164280,Endless Poetry,2016,Fantasy
5466,My Wife is an Actress (Ma Femme est une Actrice),2001,Comedy
5466,My Wife is an Actress (Ma Femme est une Actrice),2001,Drama
5466,My Wife is an Actress (Ma Femme est une Actrice),2001,Romance
108579,Samurai Cop,1989,Action
108579,Samurai Cop,1989,Thriller
246422,Three Sisters with Maiden Hearts,1935,Drama
194929,Constantine: City of Demons - The Movie,2018,Animation
183943,Podium,2004,Comedy
279804,Klondike,2022,Drama
270550,The Musicians,1960,Documentary
46325,Susan Lenox (Her Fall and Rise),1931,Adventure
46325,Susan Lenox (Her Fall and Rise),1931,Drama
46325,Susan Lenox (Her Fall and Rise),1931,Romance
132350,Emotional Arithmetic,2007,Drama
101964,Mugabe and the White African,2009,Documentary
279038,In Desert and Wilderness,2001,Adventure
3469,Inherit the Wind,1960,Drama
199586,Midnight Traveler,2019,Documentary
30850,"Merchant of Venice, The",2004,Drama
94076,Position Among The Stars (Stand van de Sterren),2010,Documentary
50970,Myra Breckinridge,1970,Comedy
161274,Cannibal Holocaust II,1988,Adventure
161274,Cannibal Holocaust II,1988,Horror
167540,María (y los demás),2016,Comedy
167540,María (y los demás),2016,Drama
71931,5th Day of Peace (Dio è con noi),1969,Drama
71931,5th Day of Peace (Dio è con noi),1969,War
147308,Vanished Empire,2008,Drama
147308,Vanished Empire,2008,Romance
252726,The Nanny Reunion: A Nosh to Remember,2004,Comedy
287043,Blanquita,2023,Drama
208963,The Last Message,1975,Comedy
209491,The Chromium Hook,2000,Comedy
88954,"Very Harold & Kumar 3D Christmas, A",2011,Comedy
184493,Entanglement,2018,Comedy
184493,Entanglement,2018,Drama
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt)",2006,Comedy
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt)",2006,Drama
187585,Angel Express,1999,Drama
253612,Nightlife,2020,Comedy
253612,Nightlife,2020,Romance
182933,Steptoe and Son,1972,Comedy
182933,Steptoe and Son,1972,Drama
88468,Alpha and Omega,2010,Adventure
88468,Alpha and Omega,2010,Animation
88468,Alpha and Omega,2010,Children
88468,Alpha and Omega,2010,Comedy
88468,Alpha and Omega,2010,Romance
121879,Method to the Madness of Jerry Lewis,2011,Documentary
205941,Back to School,2019,Comedy
135099,Fiasco in Milan,1959,Comedy
131027,But Forever in My Mind,1999,Comedy
131027,But Forever in My Mind,1999,Drama
165983,Man of the Forest,1933,Action
165983,Man of the Forest,1933,Western
228877,Tchaikovsky,1970,Drama
235647,Helene,2020,Drama
235647,Helene,2020,Romance
288143,Below the Deadline,1936,Crime
174207,The Unskillful Skater,1907,Comedy
144060,Live From New York!,2015,Comedy
144060,Live From New York!,2015,Documentary
171595,Countdown,2004,Action
171595,Countdown,2004,Adventure
171595,Countdown,2004,Crime
261821,Branded Men,1931,Romance
261821,Branded Men,1931,Western
225747,Tiger Trappers,1994,Adventure
168522,True Love and Chaos,1997,Crime
168522,True Love and Chaos,1997,Drama
59114,Pulp,1972,Comedy
59114,Pulp,1972,Thriller
129044,"Ilsa, the Wicked Warden",1977,Drama
129044,"Ilsa, the Wicked Warden",1977,Horror
152850,Pitbull,2005,Action
152850,Pitbull,2005,Crime
222157,Don't Go Breaking My Heart 2,2014,Comedy
222157,Don't Go Breaking My Heart 2,2014,Romance
281826,The Christmas Cure,2017,Drama
281826,The Christmas Cure,2017,Romance
217023,Here We Are: Notes for Living on Planet Earth,2020,Animation
217023,Here We Are: Notes for Living on Planet Earth,2020,Children
56167,Om Shanti Om,2007,Action
56167,Om Shanti Om,2007,Drama
56167,Om Shanti Om,2007,Musical
56167,Om Shanti Om,2007,Romance
236663,Join the Marines,1937,Action
204166,Monster Island,2019,Action
204166,Monster Island,2019,Sci-Fi
287741,Boblo Boats: A Detroit Ferry Tale,2021,Documentary
211782,Primera Comunión,1969,Children
211782,Primera Comunión,1969,Drama
44241,Leprechaun 3,1995,Comedy
44241,Leprechaun 3,1995,Fantasy
44241,Leprechaun 3,1995,Horror
186005,Book Club,2018,Comedy
186005,Book Club,2018,Romance
166695,The Untold Story of Emmett Louis Till,2005,Documentary
281624,Hidden,2020,Documentary
289621,The Small Victories,2023,Comedy
80947,Bran Nue Dae,2009,Comedy
80947,Bran Nue Dae,2009,Musical
181047,Villain,2017,Action
181047,Villain,2017,Crime
181047,Villain,2017,Thriller
272429,Hollywood Banker,2014,Documentary
197141,The Standoff at Sparrow Creek,2019,Drama
197141,The Standoff at Sparrow Creek,2019,Mystery
197141,The Standoff at Sparrow Creek,2019,Thriller
168348,Headshot,2016,Action
168348,Headshot,2016,Thriller
224515,"Rembrandt: From the National Gallery, London and Rijksmuseum, Amsterdam",2014,Documentary
189169,Ugly Nasty People,2017,Comedy
128293,The Green Mare,1959,Comedy
128417,Arabella: Black Angel,1989,Crime
91037,From Beyond the Grave (Creatures),1974,Horror
165767,Courage for Every Day,1964,Drama
181057,The Tit and the Moon,1994,Comedy
181057,The Tit and the Moon,1994,Drama
117452,Tied,2013,Drama
223198,A Million in a Wedding Basket,1985,Comedy
252086,I'm Your Man,2021,Comedy
252086,I'm Your Man,2021,Romance
252086,I'm Your Man,2021,Sci-Fi
207672,Bajo el mismo techo,2019,Comedy
490,Malice,1993,Thriller
140801,Kano,2014,Drama
189911,Todd McFarlane's Spawn,1997,Action
189911,Todd McFarlane's Spawn,1997,Animation
189911,Todd McFarlane's Spawn,1997,Horror
186839,The 4th Company,2016,Action
186839,The 4th Company,2016,Crime
186839,The 4th Company,2016,Drama
168910,Come Together,2016,Children
168910,Come Together,2016,Comedy
168910,Come Together,2016,Drama
218715,Lost Bullet,2020,Action
218715,Lost Bullet,2020,Crime
218715,Lost Bullet,2020,Thriller
188545,Horror Stories,2012,Horror
188545,Horror Stories,2012,Thriller
218993,Do Not Be Deceived,2018,Mystery
218993,Do Not Be Deceived,2018,Thriller
116451,Frisco Kid,1935,Adventure
116451,Frisco Kid,1935,Romance
162818,Blood on the Land,1966,Adventure
162818,Blood on the Land,1966,Drama
84506,Silent Souls (Ovsyanki),2010,Drama
4735,Ghosts of Mars,2001,Horror
4735,Ghosts of Mars,2001,Sci-Fi
4735,Ghosts of Mars,2001,Thriller
26429,Love at First Bite,1979,Comedy
26429,Love at First Bite,1979,Horror
26429,Love at First Bite,1979,Romance
7621,Vengo,2000,Drama
7621,Vengo,2000,Musical
193339,X Moor,2014,Horror
193339,X Moor,2014,Thriller
140108,Yakuza Apocalypse,2015,Action
140108,Yakuza Apocalypse,2015,Horror
254742,"Darling, How Could You!",1951,Comedy
61289,Sukiyaki Western Django,2008,Action
61289,Sukiyaki Western Django,2008,Western
251660,Erica,2019,Action
251660,Erica,2019,Adventure
251660,Erica,2019,Crime
251660,Erica,2019,Drama
251660,Erica,2019,Horror
251660,Erica,2019,Mystery
251660,Erica,2019,Thriller
162510,Seven Sinners,1936,Crime
162510,Seven Sinners,1936,Thriller
280382,Carajita,2021,Drama
2972,Red Sorghum (Hong gao liang),1987,Drama
2972,Red Sorghum (Hong gao liang),1987,War
159692,The Good Witch,2008,Children
159692,The Good Witch,2008,Drama
159692,The Good Witch,2008,Fantasy
125143,"Cossacks, The",1928,Action
125143,"Cossacks, The",1928,Drama
125143,"Cossacks, The",1928,Romance
125143,"Cossacks, The",1928,War
26908,"Passion of Darkly Noon, The",1995,Drama
26908,"Passion of Darkly Noon, The",1995,Mystery
26908,"Passion of Darkly Noon, The",1995,Thriller
8987,Bush's Brain,2004,Documentary
265042,Within the Woods,2005,Horror
205998,Culture Shock,2019,Horror
205998,Culture Shock,2019,Thriller
160388,"The Strange History of Don't Ask, Don't Tell",2011,Drama
147268,Hornblower: The Even Chance,1998,Action
147268,Hornblower: The Even Chance,1998,Adventure
147268,Hornblower: The Even Chance,1998,Drama
147268,Hornblower: The Even Chance,1998,War
187563,Fruits of Passion,1981,Drama
152196,The Wife He Met Online,2012,Thriller
168938,G.I. Samurai,1979,Action
168938,G.I. Samurai,1979,Sci-Fi
168938,G.I. Samurai,1979,War
53974,License to Wed,2007,Comedy
53974,License to Wed,2007,Romance
135510,Buster and Billie,1974,Crime
135510,Buster and Billie,1974,Drama
154202,Trench of Hope,2003,Drama
31903,Zelary,2003,Drama
31903,Zelary,2003,Romance
179129,The Sound,2017,Horror
179129,The Sound,2017,Mystery
179129,The Sound,2017,Thriller
252596,Fingerprints,2006,Horror
252596,Fingerprints,2006,Mystery
252596,Fingerprints,2006,Thriller
139283,The Hanged Man,2007,Mystery
139283,The Hanged Man,2007,Thriller
92522,Frisco Jenny,1932,Drama
181697,The Hidden Half,2001,Drama
46716,Knock on Any Door,1949,Crime
46716,Knock on Any Door,1949,Drama
46716,Knock on Any Door,1949,Film-Noir
139455,The Cloth,2013,Action
139455,The Cloth,2013,Fantasy
139455,The Cloth,2013,Horror
72405,Bad Lieutenant: Port of Call New Orleans,2009,Crime
72405,Bad Lieutenant: Port of Call New Orleans,2009,Drama
6755,Bubba Ho-tep,2002,Comedy
6755,Bubba Ho-tep,2002,Horror
127146,Kurt Cobain: Montage of Heck,2015,Documentary
1631,"Assignment, The",1997,Action
1631,"Assignment, The",1997,Thriller
88823,High Time (Big Daddy),1960,Comedy
88823,High Time (Big Daddy),1960,Musical
254602,Project Christmas Wish,2020,Romance
218689,Altar,2017,Horror
177407,Father Brown,1954,Comedy
177407,Father Brown,1954,Crime
195817,Dating My Mother,2017,Comedy
180959,The Bribe of Heaven,2016,Comedy
67744,With Fire and Sword (Ogniem i mieczem),1999,Adventure
67744,With Fire and Sword (Ogniem i mieczem),1999,Crime
67744,With Fire and Sword (Ogniem i mieczem),1999,Drama
67744,With Fire and Sword (Ogniem i mieczem),1999,Romance
67744,With Fire and Sword (Ogniem i mieczem),1999,War
132870,Hearts and Armour,1983,Action
132870,Hearts and Armour,1983,Adventure
132870,Hearts and Armour,1983,Fantasy
100044,Human Planet,2011,Documentary
1960,"Last Emperor, The",1987,Drama
151991,Rugged Gold,1994,Adventure
151991,Rugged Gold,1994,Children
151991,Rugged Gold,1994,Drama
48530,"Hawaii, Oslo",2004,Drama
103339,White House Down,2013,Action
103339,White House Down,2013,Drama
103339,White House Down,2013,Thriller
103339,White House Down,2013,IMAX
239466,The New Twenty,2009,Drama
229481,Night of the Kings,2020,Drama
25962,King Solomon's Mines,1950,Action
25962,King Solomon's Mines,1950,Adventure
25962,King Solomon's Mines,1950,Romance
131870,Nightmare Weekend,1986,Horror
131870,Nightmare Weekend,1986,Sci-Fi
78536,In the Beginning (À l'Origine),2009,Drama
166128,Dr. Broadway,1942,Crime
166128,Dr. Broadway,1942,Drama
166128,Dr. Broadway,1942,Mystery
252082,Hollyhock,1954,Comedy
252082,Hollyhock,1954,Drama
167256,Her Senior,2015,Drama
167256,Her Senior,2015,Romance
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris)",2009,Documentary
5744,Four Friends (a.k.a. Georgia's Friends),1981,Drama
292529,Something to Remind Me,2002,Drama
292529,Something to Remind Me,2002,Thriller
283653,Wallander 31 - The Arsonist,2013,Crime
283653,Wallander 31 - The Arsonist,2013,Thriller
109072,Sabotage,2014,Action
109072,Sabotage,2014,Crime
109072,Sabotage,2014,Drama
204044,Zombiepura,2018,Comedy
204044,Zombiepura,2018,Horror
279068,Land of Dreams,2022,Comedy
225980,Killa Season,2006,Comedy
225980,Killa Season,2006,Crime
225980,Killa Season,2006,Drama
225980,Killa Season,2006,Thriller
175899,Upperdog,2009,Comedy
175899,Upperdog,2009,Drama
177435,Moving,1993,Drama
184663,Rosa: The Movie,2007,Children
184663,Rosa: The Movie,2007,Comedy
258847,Modalità aereo,2019,Comedy
114066,"20,000 Days on Earth",2014,Documentary
114066,"20,000 Days on Earth",2014,Drama
114066,"20,000 Days on Earth",2014,Musical
135007,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,1968,Adventure
135007,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,1968,Comedy
135007,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,1968,Fantasy
967,"Outlaw, The",1943,Western
25842,Topper,1937,Comedy
25842,Topper,1937,Fantasy
25842,Topper,1937,Romance
3035,Mister Roberts,1955,Comedy
3035,Mister Roberts,1955,Drama
3035,Mister Roberts,1955,War
239322,Income Tax Sappy,1954,Comedy
137986,The Initiation of Sarah,2006,Drama
137986,The Initiation of Sarah,2006,Horror
137986,The Initiation of Sarah,2006,Thriller
272991,Sal,2012,Drama
272991,Sal,2012,Western
39857,Nordkraft,2005,Crime
39857,Nordkraft,2005,Drama
39857,Nordkraft,2005,Romance
131206,Calling Dr. Kildare,1939,Crime
131206,Calling Dr. Kildare,1939,Drama
129364,Every Thing Will Be Fine,2015,Drama
68498,"Girl from Monaco, The (fille de Monaco, La)",2008,Comedy
68498,"Girl from Monaco, The (fille de Monaco, La)",2008,Drama
268762,Arctic Void,2022,Sci-Fi
268762,Arctic Void,2022,Thriller
569,Little Big League,1994,Comedy
569,Little Big League,1994,Drama
158842,My Scientology Movie,2016,Documentary
101319,Operation Daybreak,1975,War
86927,No Time for Love,1943,Comedy
86927,No Time for Love,1943,Romance
218503,Dave Chappelle: The Kennedy Center Mark Twain Prize,2020,Comedy
52088,Dreamland,2006,Drama
158254,Kindergarten Cop 2,2016,Action
158254,Kindergarten Cop 2,2016,Comedy
48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006,Drama
48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006,Fantasy
48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006,Thriller
144994,The Secret Life of Plants,1979,Documentary
33585,9 Songs,2004,Drama
33585,9 Songs,2004,Romance
258855,John's Not Mad,1989,Documentary
189747,Why I Did (Not) Eat My Father,2015,Adventure
189747,Why I Did (Not) Eat My Father,2015,Animation
189747,Why I Did (Not) Eat My Father,2015,Comedy
196039,On Your Wedding Day,2018,Romance
247710,The Prayer Box,2018,Children
247710,The Prayer Box,2018,Drama
94653,Creature,2011,Horror
217753,"Exorcism at 60,000 Feet",2019,Comedy
217753,"Exorcism at 60,000 Feet",2019,Horror
174417,The Law Is the Law,1958,Comedy
79337,Downstairs,1932,Drama
121113,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Comedy
121113,Shriek If You Know What I Did Last Friday the Thirteenth,2000,Horror
159061,The Wailing,2016,Mystery
159061,The Wailing,2016,Thriller
111345,Gods of the Plague (Götter der Pest),1970,Crime
111345,Gods of the Plague (Götter der Pest),1970,Drama
