Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Switzerland,CHE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.4951231112523,22.6419757597177,22.7381837196166,22.8494140716122,22.9344231171018,22.9604402128785,22.9905790560468
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.1824051503393,38.1050341397781,38.0271063029444,37.9496922648985,37.8712936567617,..,..
Switzerland,CHE,Agricultural land (sq. km),AG.LND.AGRI.K2,15085.727,15055.158,15024.369,14993.783,..,..,..
Switzerland,CHE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,3.28865724743582,..,..,..,..
Switzerland,CHE,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Switzerland,CHE,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Switzerland,CHE,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Switzerland,CHE,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Switzerland,CHE,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Switzerland,CHE,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Switzerland,CHE,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,100,..,..
Switzerland,CHE,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.9,7.9,8.8,8.2,8.5,8.1,..
Switzerland,CHE,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Switzerland,CHE,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.68594846694303,6.54050939464438,6.79572593075225,8.11247619462404,8.63684210319671,6.73078958886623,..
Switzerland,CHE,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.50091538558227,2.78822038216331,2.90756964410397,3.65139599574161,4.31238208628811,2.92719165946537,..
Switzerland,CHE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.7434805309005,4.78942059628771,4.9831324875049,6.0290997553355,6.62093943779612,4.95444229901585,..
Thailand,THA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,75.1,76.2,77.6,78.8,80.1,..,..
Thailand,THA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,82.2,83.1,84.3,85.3,86.1,..,..
Thailand,THA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,89.9,90.4,91,91.5,91.8,..,..
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8,99.9,100,100,99.9,100,..
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.7,99.9,100,100,100,100,..
Thailand,THA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9,99.9,99.8,99.8,100,100,..
Thailand,THA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,95.58,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,92.7,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,98.61,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,95.18,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,97.68,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,93.47,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,94.15,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,97.31,..,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,97,..,..,..
Thailand,THA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,83.8723891444776,..,92.9958398831937,..,..,..
Thailand,THA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,74.1334598462906,..,78.454776939718,..,..,..
Thailand,THA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,1.98697697170286,..,4.91820170809322,..,..,..
Thailand,THA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Thailand,THA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,74983277951.3899,80174619371.2926,48276972822.3466,45056028267.807,..,..,..
Thailand,THA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,18793150392.5589,20416839264.3368,19026973263.3423,19040157908.7806,..,..,..
Thailand,THA,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2792,3531,3760,3230,3203,3371,..
Thailand,THA,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,934,837,852,677,926,1674,..
Thailand,THA,Age dependency ratio (% of working-age population),SP.POP.DPND,40.3013405116213,40.607794056073,40.974368915158,41.4084358543198,41.9038541372374,42.4662473757894,43.0865648827834
Thailand,THA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,10000,9800,9500,9300,9100,..,..
Thailand,THA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,10000,10000,9700,9400,9200,..,..
Thailand,THA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.5321700852304,17.3351890927991,18.1828532318187,19.0788682890423,20.0038807513821,20.968546826091,21.9820365175353
Thailand,THA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,23.7691704263909,23.2726049632739,22.7915156833393,22.3295675652775,21.8999733858553,21.4977005496984,21.104528365248
Thailand,THA,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.7174470042475,45.019475816712,45.5516837283955,45.9981600735971,45.9981600735971,..,..
Thailand,THA,Agricultural land (sq. km),AG.LND.AGRI.K2,228456.965,230000,232718.997,235000,..,..,..
Thailand,THA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Thailand,THA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Thailand,THA,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,99.8,..,..,..,..,..
Thailand,THA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0288539920601164,0.0185040812105728,0.015831685103566,0.0335556904365916,..,..,..
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.167,7.422,7.618,7.744,9.231,8.888,..
Thailand,THA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Thailand,THA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.76087542501871,3.47711195349808,3.32616608040519,3.19116885388924,3.11424469666601,3.22413856778816,..
Thailand,THA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.38008366733331,1.41239010263576,1.35738529371265,1.30711359600252,1.35152081662764,1.38222564336201,..
Thailand,THA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.68393769418981,2.54116740200053,2.43045384022146,2.33151865634467,2.30717964814536,2.38017297428907,..
Uganda,UGA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.3,0.3,0.3,0.3,0.3,..,..
Uganda,UGA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.8,0.8,0.7,0.7,0.6,..,..
Uganda,UGA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.9,1.8,1.5,1.4,1.2,..,..
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.9,41.3,42.1,45.2,47.1,51.5,..
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,32.5,31.8,32.8,35.9,35.9,42.4,..
Uganda,UGA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,72,70.8,70.1,72.3,72,76.4,..
Uganda,UGA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,65.91,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,65.06,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,66.88,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,68.13,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,51.39,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,54.26,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,75.56,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,76.35,..,..,..
Uganda,UGA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,62.65,..,..,..
Uganda,UGA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..
Uganda,UGA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..
Uganda,UGA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..
Uganda,UGA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..
Uganda,UGA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..
Uganda,UGA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.45838764355035,5.55386304463228,1.9652887167918,2.95960725094268,..,..,..
Uganda,UGA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,407485359.322185,391087443.496477,-382145665.494542,-1548069260.90923,..,..,..
Uganda,UGA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,524349251.128744,547435135.083721,572207461.204347,601226292.655553,..,..,..
Uganda,UGA,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,10956,11433,11742,11824,11833,14989,..
Uganda,UGA,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,25269,21658,25236,43388,32166,37657,..
Uganda,UGA,Age dependency ratio (% of working-age population),SP.POP.DPND,93.5640775343582,91.5697078154151,89.7016309112795,88.0347218678354,86.6448141858633,85.4896724288882,84.2692386918341
Uganda,UGA,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,46000,45000,43000,45000,43000,..,..
Uganda,UGA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,56000,54000,52000,53000,52000,..,..
Uganda,UGA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.88916555500905,3.90112727695885,3.91138104764423,3.92198244788153,3.94792045008994,3.98910711476925,4.03285280715238
Uganda,UGA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,89.6749119793491,87.6685805384562,85.7902498636352,84.1127394199539,82.6968937357734,81.5005653141189,80.2363858846818
Uganda,UGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,..,..
Uganda,UGA,Agricultural land (sq. km),AG.LND.AGRI.K2,144150,144150,144150,144150,..,..,..
Uganda,UGA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..
Uganda,UGA,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..
Uganda,UGA,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..
Uganda,UGA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,..,..,..
Uganda,UGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.613,5.42,5.373,5.339,5.035,4.842,..
Uganda,UGA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..
Uganda,UGA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.9904805450898,5.30085565725235,6.28484105489914,7.93909316267172,8.45239251166356,8.85863192755295,..
Uganda,UGA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.38762139063463,1.77200355303465,2.70593334346522,4.07531753487033,4.30313012044292,4.43908860787056,..
Uganda,UGA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.72422007005769,3.58620477975101,4.55887508209507,6.09217368621024,6.46349609341114,6.73720524703714,..
United Arab Emirates,ARE,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100,..,..
United Arab Emirates,ARE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,..,..
United Arab Emirates,ARE,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100,..,..
